Row ID,Quantity,Discount,Shipping Cost,Order ID,Product ID,Ship Mode,Ship Date
30150,4,0.1,15.02,ID-2015-BD116057-42103,FUR-FU-6238,Standard Class,4/13/15
30151,3,0.1,19.67,ID-2015-BD116057-42103,TEC-AC-3386,Standard Class,4/13/15
30152,3,0.1,8.56,IN-2015-DK129857-42076,OFF-FA-6207,First Class,3/15/15
30153,4,0.1,2.68,ID-2014-FH143657-41867,OFF-LA-4550,Standard Class,8/20/14
30154,4,0,86.33,IN-2014-AR1057011-41971,FUR-BO-4864,Second Class,12/1/14
30155,4,0,4.24,IN-2014-AR1057011-41971,FUR-FU-3943,Second Class,12/1/14
30156,1,0,10.14,IN-2014-AR1057011-41971,TEC-CO-4784,Second Class,12/1/14
30157,2,0,31.49,ID-2013-SC20575113-41422,FUR-CH-4701,Standard Class,6/2/13
30158,3,0,1.34,IN-2015-DO1343511-42184,OFF-PA-4001,Same Day,6/30/15
30159,2,0.1,4.88,IN-2015-ME173207-42361,FUR-FU-3065,Standard Class,12/30/15
30160,8,0.1,58.71,IN-2015-ME173207-42361,FUR-FU-3047,Standard Class,12/30/15
30161,3,0.1,110.81,IN-2015-ME173207-42361,FUR-BO-3892,Standard Class,12/30/15
30162,5,0.27,31.1,IN-2014-SC20260144-41927,FUR-FU-4035,Standard Class,10/19/14
30163,2,0.47,5.48,IN-2014-SC20260144-41927,TEC-AC-3393,Standard Class,10/19/14
30164,2,0.17,7.12,IN-2014-SC20260144-41927,OFF-AR-3491,Standard Class,10/19/14
30165,3,0.17,1.43,IN-2014-SC20260144-41927,OFF-BI-4829,Standard Class,10/19/14
30166,7,0.17,26.46,IN-2014-SC20260144-41927,OFF-BI-3724,Standard Class,10/19/14
30167,2,0.17,17.65,IN-2014-SC20260144-41927,OFF-ST-6274,Standard Class,10/19/14
30168,3,0.17,2.05,ID-2014-JK1532559-41784,OFF-BI-2893,Standard Class,5/30/14
30169,6,0.1,39.57,IN-2015-TT212207-42266,OFF-ST-4282,Second Class,9/24/15
30170,7,0.1,23.46,IN-2015-TT212207-42266,FUR-FU-3929,Second Class,9/24/15
30171,3,0.1,17.18,IN-2014-ML173957-41852,OFF-AP-4721,First Class,8/3/14
30172,3,0.1,1.89,IN-2015-AZ107507-42299,OFF-LA-4664,Standard Class,10/26/15
30173,2,0,28.98,IN-2014-PF1916558-41961,TEC-PH-3151,Standard Class,11/22/14
30174,1,0.5,1.39,ID-2013-LW1699097-41479,OFF-BI-4825,Second Class,7/29/13
30175,2,0.2,6.48,ID-2013-LW1699097-41479,FUR-FU-3931,Second Class,7/29/13
30176,1,0.4,13.96,ID-2012-LH171557-40968,TEC-PH-3801,Standard Class,3/4/12
30177,3,0.4,3.9,ID-2012-LH171557-40968,OFF-PA-6623,Standard Class,3/4/12
30178,2,0.1,2.59,IN-2015-LT167657-42363,OFF-LA-4659,Standard Class,1/1/16
30179,7,0,17.61,IN-2012-KN1645027-40935,TEC-MA-5493,Standard Class,2/1/12
30180,4,0.25,17.83,IN-2012-TH21100102-41153,FUR-FU-4083,Second Class,9/3/12
30181,1,0,25.28,IN-2015-BN1151558-42294,FUR-TA-5068,Standard Class,10/23/15
30182,5,0,5.49,IN-2013-BE1141058-41544,OFF-LA-4549,First Class,9/29/13
30183,1,0,1.73,IN-2013-BE1141058-41544,OFF-BI-2893,First Class,9/29/13
30184,2,0.1,1.52,IN-2013-DW134807-41404,OFF-LA-5393,Second Class,5/12/13
30185,6,0.1,190,IN-2013-DW134807-41404,TEC-CO-6012,Second Class,5/12/13
30186,2,0.07,56.4,IN-2015-SS2014059-42178,TEC-CO-4765,Standard Class,6/29/15
30187,3,0,458.97,IN-2012-PB19210127-41259,FUR-TA-5065,First Class,12/19/12
30188,2,0,12.59,IN-2012-PB19210127-41259,OFF-EN-3097,First Class,12/19/12
30189,3,0,25.48,IN-2012-PB19210127-41259,TEC-MA-5494,First Class,12/19/12
30190,5,0,627.27,IN-2012-PB19210127-41259,FUR-BO-5762,First Class,12/19/12
30191,2,0,725.57,IN-2012-PB19210127-41259,FUR-TA-5060,First Class,12/19/12
30192,2,0,5.09,IN-2012-PB19210127-41259,OFF-LA-4552,First Class,12/19/12
30193,5,0,203.92,IN-2012-PB19210127-41259,FUR-CH-5454,First Class,12/19/12
30194,3,0,17.73,IN-2012-PB19210127-41259,OFF-BI-2897,First Class,12/19/12
30195,2,0,9.49,IN-2014-AC1061558-41903,OFF-AR-3527,Second Class,9/24/14
30196,1,0.1,2,IN-2013-BW111107-41285,OFF-SU-6169,Standard Class,1/16/13
30197,5,0.1,2.76,IN-2013-BW111107-41285,OFF-PA-4183,Standard Class,1/16/13
30198,2,0.1,1.59,IN-2013-BW111107-41285,OFF-AR-6111,Standard Class,1/16/13
30199,5,0,573.27,IN-2012-RM1937558-41209,FUR-CH-5380,Same Day,10/27/12
30200,4,0,83.62,IN-2012-RM1937558-41209,FUR-FU-6256,Same Day,10/27/12
30201,3,0,5.99,ID-2015-SP2054558-42313,FUR-FU-4101,Standard Class,11/9/15
30202,4,0.1,410.88,IN-2014-KS163007-41912,FUR-BO-3640,First Class,10/3/14
30203,2,0,4.93,IN-2014-LC1705027-41699,OFF-ST-6059,Second Class,3/3/14
30204,2,0.17,5.69,ID-2015-DJ13420130-42319,OFF-BI-3186,Standard Class,11/15/15
30205,2,0.17,1.81,ID-2015-DJ13420130-42319,OFF-BI-4829,Standard Class,11/15/15
30206,5,0.47,2.01,ID-2015-KB1631559-42367,OFF-EN-5028,Standard Class,1/2/16
30207,2,0.47,1.75,ID-2015-KB1631559-42367,OFF-EN-4451,Standard Class,1/2/16
30208,1,0.47,1.96,ID-2015-KB1631559-42367,OFF-SU-3003,Standard Class,1/2/16
30209,5,0.07,29.71,ID-2015-KB1631559-42367,TEC-CO-4784,Standard Class,1/2/16
30210,3,0.07,32.31,ID-2015-KB1631559-42367,TEC-CO-5993,Standard Class,1/2/16
30211,5,0.1,32.41,ID-2014-RB193607-41647,TEC-MA-5538,Standard Class,1/12/14
30212,2,0.1,1.65,ID-2014-RB193607-41647,OFF-LA-3315,Standard Class,1/12/14
30213,4,0.1,8.71,ID-2014-RB193607-41647,OFF-PA-4143,Standard Class,1/12/14
30214,2,0.1,2.16,ID-2014-RB193607-41647,OFF-FA-3019,Standard Class,1/12/14
30215,2,0.1,6.44,ID-2014-RB193607-41647,OFF-PA-6608,Standard Class,1/12/14
30216,2,0.45,1.62,ID-2014-KN16390102-41725,OFF-LA-3312,Standard Class,4/3/14
30217,5,0.35,61.24,ID-2014-KN16390102-41725,TEC-CO-3688,Standard Class,4/3/14
30218,6,0,222.78,ID-2015-MM1726078-42181,FUR-CH-5379,Standard Class,7/1/15
30219,7,0,31.63,ID-2015-MM1726078-42181,FUR-CH-5366,Standard Class,7/1/15
30220,3,0,4.54,ID-2015-MM1726078-42181,OFF-SU-6177,Standard Class,7/1/15
30221,4,0,5.89,ID-2015-MM1726078-42181,OFF-FA-2943,Standard Class,7/1/15
30222,3,0,12.1,ID-2015-MM1726078-42181,TEC-AC-3387,Standard Class,7/1/15
30223,3,0.07,33.1,IN-2012-BF1121559-41185,FUR-BO-3630,Second Class,10/5/12
30224,6,0.17,7.13,IN-2012-BF1121559-41185,OFF-ST-6282,Second Class,10/5/12
30225,2,0,33.05,IN-2013-JK1609027-41615,FUR-CH-5802,First Class,12/9/13
30226,2,0,7.38,IN-2013-JK1609027-41615,OFF-ST-6060,First Class,12/9/13
30227,1,0,71.23,IN-2013-JK1609027-41615,FUR-CH-4655,First Class,12/9/13
30228,2,0,14.02,IN-2013-JK1609027-41615,TEC-MA-5576,First Class,12/9/13
30229,3,0,8.03,IN-2013-JK1609027-41615,OFF-BI-2892,First Class,12/9/13
30230,3,0,54.17,IN-2013-JK1609027-41615,TEC-PH-3800,First Class,12/9/13
30231,3,0,3.3,IN-2013-JK1609027-41615,OFF-FA-6201,First Class,12/9/13
30232,5,0,30.97,IN-2013-JK1609027-41615,OFF-EN-4449,First Class,12/9/13
30233,3,0,8.35,IN-2013-JK1609027-41615,OFF-SU-4123,First Class,12/9/13
30234,3,0,10.45,IN-2013-JK1609027-41615,FUR-CH-5367,First Class,12/9/13
30235,2,0,40.13,IN-2013-JK1609027-41615,TEC-CO-5992,First Class,12/9/13
30236,6,0.17,60.59,IN-2013-EJ14155130-41591,OFF-AP-4950,Standard Class,11/17/13
30237,4,0.5,6.42,ID-2014-AO10810118-41839,TEC-AC-5204,Second Class,7/24/14
30238,5,0,4.62,IN-2015-AT1043527-42090,OFF-LA-5405,Standard Class,4/1/15
30239,4,0.47,5.84,ID-2013-JM1619559-41499,TEC-AC-3398,Standard Class,8/17/13
30240,3,0,152.87,IN-2015-HD1478527-42240,TEC-CO-4568,Standard Class,8/28/15
30241,5,0.17,226.73,ID-2012-BM1114059-41235,TEC-MA-4210,First Class,11/24/12
30242,3,0.27,6.79,IN-2015-SC2026059-42306,FUR-CH-4699,Second Class,11/2/15
30243,2,0.2,10.42,IN-2015-CM1238597-42312,FUR-CH-5439,Standard Class,11/11/15
30244,1,0.2,9.87,IN-2015-CM1238597-42312,FUR-BO-5746,Standard Class,11/11/15
30245,3,0.5,65.88,IN-2015-CM1238597-42312,TEC-CO-6000,Standard Class,11/11/15
30246,4,0.5,16.77,IN-2015-CM1238597-42312,TEC-AC-4158,Standard Class,11/11/15
30247,3,0,11.13,IN-2015-MC1810027-42308,OFF-EN-3673,Second Class,11/5/15
30248,4,0.27,7.34,IN-2012-DJ13630144-41171,FUR-FU-3036,Standard Class,9/24/12
30249,3,0.5,5.74,ID-2015-MG1789099-42151,OFF-ST-4096,Standard Class,5/31/15
30250,4,0.5,1.1,ID-2015-MG1789099-42151,OFF-LA-3299,Standard Class,5/31/15
30251,3,0.5,4.12,ID-2015-MG1789099-42151,OFF-PA-3991,Standard Class,5/31/15
30252,7,0.5,1.79,ID-2015-MG1789099-42151,OFF-BI-3289,Standard Class,5/31/15
30253,5,0,20.65,IN-2015-LA1678027-42225,OFF-ST-4294,Standard Class,8/13/15
30254,5,0,13.22,IN-2015-LA1678027-42225,OFF-AR-3460,Standard Class,8/13/15
30255,4,0,11.71,IN-2014-MY1738027-41661,OFF-SU-4328,Standard Class,1/27/14
30256,3,0.27,21.53,IN-2014-CC1268559-41919,FUR-CH-4633,First Class,10/8/14
30257,2,0.35,7.14,ID-2013-SZ20035102-41410,FUR-BO-3647,Standard Class,5/21/13
30258,1,0.45,1.38,ID-2013-SZ20035102-41410,OFF-PA-5854,Standard Class,5/21/13
30259,6,0.45,7.57,ID-2013-SZ20035102-41410,OFF-SU-4974,Standard Class,5/21/13
30260,3,0.4,3.65,ID-2015-JW160757-42357,OFF-PA-6614,Standard Class,12/26/15
30261,2,0.4,25.22,ID-2015-JW160757-42357,FUR-CH-5794,Standard Class,12/26/15
30262,4,0.5,4.75,ID-2014-SP2065097-41977,OFF-FA-3019,Standard Class,12/10/14
30263,3,0,12.11,IN-2015-PS1876058-42340,OFF-AP-3862,Second Class,12/7/15
30264,6,0,28.36,IN-2015-PS1876058-42340,OFF-SU-6179,Second Class,12/7/15
30265,8,0,11.72,IN-2015-PS1876058-42340,OFF-SU-4326,Second Class,12/7/15
30266,5,0.5,51.44,ID-2013-AB1001527-41439,FUR-FU-4086,First Class,6/17/13
30267,8,0.5,487.32,ID-2013-AB1001527-41439,TEC-MA-6150,First Class,6/17/13
30268,3,0.17,6.64,IN-2015-PK1907588-42178,OFF-LA-4538,Second Class,6/26/15
30269,3,0.4,4.03,ID-2014-EH137657-41775,OFF-EN-3671,Standard Class,5/22/14
30270,2,0.1,1.81,IN-2014-RO197807-41858,OFF-FA-6191,Second Class,8/10/14
30271,3,0.17,14.15,IN-2015-MP18175144-42328,OFF-EN-5040,First Class,11/23/15
30272,5,0.17,5.64,IN-2015-MP18175144-42328,OFF-BI-4812,First Class,11/23/15
30273,5,0.17,280.47,IN-2015-MP18175144-42328,OFF-AP-4961,First Class,11/23/15
30274,2,0.27,1.6,IN-2015-MP18175144-42328,FUR-FU-3027,First Class,11/23/15
30275,1,0.27,6.1,IN-2015-MP18175144-42328,FUR-FU-5737,First Class,11/23/15
30276,6,0.37,93,IN-2015-MP18175144-42328,FUR-BO-4859,First Class,11/23/15
30277,3,0.27,13.34,IN-2015-BM1157559-42179,FUR-FU-5731,First Class,6/27/15
30278,2,0.47,5.57,ID-2015-JF1519059-42166,TEC-AC-4157,First Class,6/13/15
30279,1,0,11.84,IN-2013-CA1196527-41615,TEC-PH-3130,Second Class,12/11/13
30280,3,0,2.65,IN-2013-CA1196527-41615,OFF-ST-4030,Second Class,12/11/13
30281,3,0,1.06,IN-2013-CA1196527-41615,OFF-FA-5464,Second Class,12/11/13
30282,13,0,14.14,IN-2012-GT1475558-40997,OFF-FA-2954,Standard Class,4/5/12
30283,3,0,1.19,IN-2012-GT1475558-40997,OFF-BI-4826,Standard Class,4/5/12
30284,7,0.5,4.1,ID-2013-RW1954097-41476,OFF-BI-6378,Same Day,7/21/13
30285,2,0.5,1.22,ID-2013-RW1954097-41476,OFF-PA-6605,Same Day,7/21/13
30286,2,0,107.01,IN-2015-LT1676511-42286,TEC-MA-5017,Second Class,10/11/15
30287,8,0.1,72.35,IN-2014-JK161207-41971,TEC-PH-5357,Standard Class,12/2/14
30288,2,0.1,4.66,IN-2014-JK161207-41971,TEC-PH-3132,Standard Class,12/2/14
30289,3,0.1,17.88,IN-2014-JK161207-41971,TEC-AC-3388,Standard Class,12/2/14
30290,5,0.1,9.29,IN-2014-JK161207-41971,OFF-PA-4478,Standard Class,12/2/14
30291,1,0,6.43,IN-2012-SC2044027-41087,FUR-CH-4698,Standard Class,7/1/12
30292,2,0,8.92,IN-2015-DK1315011-42298,OFF-PA-6613,Second Class,10/24/15
30293,7,0,18.09,IN-2015-DK1315011-42298,OFF-ST-4063,Second Class,10/24/15
30294,8,0,59.71,IN-2015-DK1315011-42298,OFF-ST-5712,Second Class,10/24/15
30295,4,0,70.52,IN-2014-TC2147592-41884,FUR-BO-3640,Standard Class,9/7/14
30296,4,0,3.47,IN-2014-TC2147592-41884,OFF-ST-6228,Standard Class,9/7/14
30297,2,0,2.96,IN-2014-TC2147592-41884,OFF-EN-3655,Standard Class,9/7/14
30298,1,0,1.73,IN-2013-CM124457-41504,FUR-FU-3957,Standard Class,8/22/13
30299,2,0.4,12.61,IN-2015-GB145757-42185,OFF-BI-4816,First Class,7/3/15
30300,6,0.4,29.85,IN-2015-GB145757-42185,TEC-AC-5864,First Class,7/3/15
30301,4,0.4,26.4,IN-2015-GB145757-42185,TEC-PH-5339,First Class,7/3/15
30302,2,0,13.16,IN-2012-JM1558092-41042,FUR-FU-3029,Second Class,5/17/12
30303,4,0,176.37,IN-2012-JM1558092-41042,FUR-CH-5774,Second Class,5/17/12
30304,2,0.4,1.76,ID-2015-RD1981092-42263,OFF-SU-4983,Standard Class,9/21/15
30305,2,0.4,11.29,ID-2015-RD1981092-42263,TEC-AC-5867,Standard Class,9/21/15
30306,2,0,1.24,IN-2013-JE1561092-41418,OFF-AR-6112,Standard Class,5/28/13
30307,6,0,11.09,IN-2015-MG1789092-42158,OFF-PA-4002,Standard Class,6/8/15
30308,2,0.4,46.63,ID-2015-RS194207-42213,FUR-BO-5969,Second Class,7/31/15
30309,2,0.4,6.44,ID-2015-RS194207-42213,OFF-EN-5037,Second Class,7/31/15
30310,2,0,20.03,IN-2015-JK157307-42015,TEC-PH-5247,Standard Class,1/17/15
30311,1,0,17.67,IN-2015-NL1831092-42266,OFF-EN-3664,Same Day,9/19/15
30312,6,0,353.42,IN-2015-NL1831092-42266,OFF-ST-6046,Same Day,9/19/15
30313,6,0,268.13,IN-2015-NL1831092-42266,TEC-CO-3706,Same Day,9/19/15
30314,6,0,33.62,IN-2015-NL1831092-42266,OFF-EN-3106,Same Day,9/19/15
30315,2,0,78.32,IN-2013-KM1637592-41443,OFF-ST-4080,First Class,6/21/13
30316,1,0,2.18,IN-2015-CS1249092-42292,OFF-SU-6160,Standard Class,10/21/15
30317,1,0.4,1.37,IN-2014-KH1663092-41893,OFF-LA-6062,Standard Class,9/18/14
30318,4,0,6.48,IN-2012-EJ1415592-41187,OFF-ST-6023,Standard Class,10/9/12
30319,6,0,45.74,IN-2012-EJ1415592-41187,OFF-ST-6273,Standard Class,10/9/12
30320,6,0,4.52,IN-2012-ME1732092-41059,OFF-LA-5387,First Class,6/2/12
30321,2,0,11.12,IN-2012-ME1732092-41059,OFF-BI-3724,First Class,6/2/12
30322,4,0,6.21,IN-2012-ME1732092-41059,FUR-FU-5734,First Class,6/2/12
30323,2,0,2.17,IN-2012-AJ107957-41031,OFF-ST-5697,Standard Class,5/7/12
30324,2,0,9.78,IN-2012-AJ107957-41031,OFF-ST-4283,Standard Class,5/7/12
30325,4,0,20.62,IN-2014-AG1033092-41999,TEC-AC-5204,Standard Class,12/31/14
30326,2,0,21.3,IN-2014-AG1033092-41999,TEC-CO-3606,Standard Class,12/31/14
30327,4,0.4,1.43,ID-2013-SC2009592-41496,OFF-BI-2914,Standard Class,8/14/13
30328,4,0.4,1.11,ID-2013-SC2009592-41496,OFF-ST-6026,Standard Class,8/14/13
30329,2,0,24.71,IN-2012-AI1085592-41080,OFF-AR-3527,Second Class,6/25/12
30330,1,0.4,18.46,ID-2015-BO114257-42364,TEC-CO-4775,Second Class,12/30/15
30331,2,0.4,2.12,ID-2015-BO114257-42364,OFF-EN-4907,Second Class,12/30/15
30332,2,0.4,43.81,ID-2015-BO114257-42364,TEC-CO-4573,Second Class,12/30/15
30333,6,0.4,5.73,ID-2015-BO114257-42364,OFF-LA-4694,Second Class,12/30/15
30334,2,0.4,12.96,ID-2014-AW1084092-41832,TEC-MA-5003,Standard Class,7/17/14
30335,2,0.4,4.74,ID-2014-AW1084092-41832,FUR-CH-4628,Standard Class,7/17/14
30336,6,0.4,3.39,ID-2014-AW1084092-41832,OFF-EN-4438,Standard Class,7/17/14
30337,2,0,8.19,IN-2015-DC1285092-42180,FUR-BO-3906,Standard Class,7/2/15
30338,2,0,2.12,IN-2015-DC1285092-42180,OFF-FA-6185,Standard Class,7/2/15
30339,1,0,7.85,IN-2013-MS1777092-41440,OFF-AR-3494,Second Class,6/18/13
30340,2,0,13.05,IN-2013-MS1777092-41440,OFF-AR-5918,Second Class,6/18/13
30341,2,0,3.28,IN-2015-SC2057592-42251,OFF-BI-2893,Second Class,9/6/15
30342,1,0,2.12,IN-2015-SC2057592-42251,FUR-FU-3066,Second Class,9/6/15
30343,1,0.4,2.5,ID-2015-VG217907-42219,OFF-AR-5918,Same Day,8/3/15
30344,2,0.4,40.05,ID-2015-VG217907-42219,TEC-PH-5246,Same Day,8/3/15
30345,2,0.4,1.17,ID-2015-VG217907-42219,OFF-EN-3665,Same Day,8/3/15
30346,4,0.4,7.34,ID-2015-JB1604592-42329,OFF-EN-5033,First Class,11/23/15
30347,6,0.4,23.35,ID-2015-JB1604592-42329,OFF-SU-2994,First Class,11/23/15
30348,4,0,13.49,IN-2015-TN2104092-42299,OFF-EN-4445,Standard Class,10/26/15
30349,4,0,15.64,IN-2012-TP2141592-41131,OFF-PA-4160,First Class,8/12/12
30350,8,0.4,46.13,ID-2013-LW172157-41284,FUR-CH-5446,First Class,1/13/13
30351,1,0.4,1.42,ID-2013-LW172157-41284,TEC-AC-5194,First Class,1/13/13
30352,2,0.4,2.42,ID-2013-LW172157-41284,OFF-BI-4810,First Class,1/13/13
30353,4,0.4,15.16,ID-2013-LW172157-41284,FUR-FU-3024,First Class,1/13/13
30354,4,0,21.49,IN-2013-CS121757-41513,TEC-PH-3143,Standard Class,9/1/13
30355,2,0,1.84,IN-2013-CS121757-41513,OFF-BI-3739,Standard Class,9/1/13
30356,2,0,8.45,IN-2012-NP1832592-41125,TEC-AC-5220,Second Class,8/6/12
30357,8,0.4,6.12,ID-2013-KM162257-41402,OFF-ST-6038,Standard Class,5/14/13
30358,6,0.4,21.56,ID-2013-KM162257-41402,TEC-PH-5830,Standard Class,5/14/13
30359,2,0,16.12,IN-2013-BS1175592-41591,FUR-BO-3630,Standard Class,11/18/13
30360,6,0,141.56,IN-2013-BS1175592-41591,FUR-TA-3437,Standard Class,11/18/13
30361,2,0,4.7,IN-2013-BS1175592-41591,OFF-AR-6128,Standard Class,11/18/13
30362,2,0,2.38,IN-2013-BS1175592-41591,OFF-LA-3320,Standard Class,11/18/13
30363,2,0,10.26,IN-2013-BS1175592-41591,FUR-CH-4520,Standard Class,11/18/13
30364,2,0,4.33,IN-2013-BS1175592-41591,FUR-FU-3952,Standard Class,11/18/13
30365,10,0.4,8.69,ID-2015-DB134057-42182,OFF-SU-4310,Standard Class,7/3/15
30366,4,0.4,7.62,IN-2013-EB1397592-41308,TEC-AC-5860,First Class,2/6/13
30367,2,0,33.15,IN-2015-RB1936092-42349,TEC-AC-3391,Standard Class,12/16/15
30368,2,0,3.83,IN-2012-AY105557-41014,OFF-PA-5851,Standard Class,4/22/12
30369,2,0.4,177.36,ID-2013-CL1270092-41384,FUR-CH-5773,Second Class,4/22/13
30370,2,0.4,36.71,ID-2013-CL1270092-41384,FUR-FU-5730,Second Class,4/22/13
30371,8,0,177.92,IN-2015-JD1601592-42321,FUR-CH-4564,Second Class,11/17/15
30372,4,0.4,1.51,IN-2015-JM155357-42346,OFF-SU-4124,Second Class,12/12/15
30373,2,0.4,15.25,ID-2013-TS215057-41599,TEC-AC-5121,Second Class,11/23/13
30374,4,0.4,23.38,ID-2013-TS215057-41599,OFF-BI-2901,Second Class,11/23/13
30375,2,0.4,65.22,ID-2013-TS215057-41599,TEC-CO-6011,Second Class,11/23/13
30376,4,0.4,110.5,ID-2013-TS215057-41599,TEC-MA-6142,Second Class,11/23/13
30377,2,0.4,6.95,ID-2013-TS215057-41599,OFF-BI-3255,Second Class,11/23/13
30378,6,0.4,52.27,ID-2013-TS215057-41599,TEC-PH-5357,Second Class,11/23/13
30379,2,0.4,2.46,ID-2013-TS215057-41599,OFF-EN-4909,Second Class,11/23/13
30380,2,0,39.43,IN-2014-LS172007-41921,TEC-CO-6004,Second Class,10/12/14
30381,4,0,5.1,IN-2014-LS172007-41921,OFF-ST-6231,Second Class,10/12/14
30382,1,0.4,4.51,IN-2014-MG176957-42004,TEC-PH-5265,Standard Class,1/5/15
30383,2,0.4,7.52,IN-2014-MG176957-42004,FUR-BO-3887,Standard Class,1/5/15
30384,4,0.4,13.16,ID-2015-CS124907-42173,TEC-CO-6001,Standard Class,6/24/15
30385,6,0.4,117.25,ID-2013-JL1585092-41317,FUR-BO-5747,Same Day,2/12/13
30386,2,0.4,3.52,ID-2013-JL1585092-41317,OFF-AR-6110,Same Day,2/12/13
30387,1,0.4,8.33,ID-2013-JL1585092-41317,TEC-AC-3390,Same Day,2/12/13
30388,8,0.4,37.6,ID-2013-JL1585092-41317,OFF-AP-3584,Same Day,2/12/13
30389,4,0.4,9.7,ID-2013-JL1585092-41317,OFF-PA-4484,Same Day,2/12/13
30390,1,0.4,32.07,ID-2015-BS1138092-42255,FUR-TA-3442,Second Class,9/10/15
30391,2,0.4,3.35,ID-2015-BS1138092-42255,FUR-FU-4043,Second Class,9/10/15
30392,4,0.4,1.91,ID-2015-BS1138092-42255,OFF-BI-3293,Second Class,9/10/15
30393,2,0.4,22.02,ID-2015-BS1138092-42255,TEC-PH-3818,Second Class,9/10/15
30394,8,0.4,6.12,ID-2015-BS1138092-42255,OFF-EN-3656,Second Class,9/10/15
30395,1,0,22.38,IN-2013-CB1253592-41619,TEC-MA-4207,Standard Class,12/15/13
30396,8,0,28.69,IN-2013-CB1253592-41619,OFF-SU-3002,Standard Class,12/15/13
30397,2,0,19.41,IN-2013-CB1253592-41619,FUR-CH-5414,Standard Class,12/15/13
30398,4,0.4,2.04,IN-2013-RF193457-41387,OFF-FA-3055,Standard Class,4/30/13
30399,6,0,11.2,IN-2014-KD164957-41901,OFF-BI-3736,Same Day,9/19/14
30400,4,0,43.69,IN-2014-KD164957-41901,OFF-EN-4441,Same Day,9/19/14
30401,8,0,108.83,IN-2014-KD164957-41901,FUR-FU-5738,Same Day,9/19/14
30402,6,0,40.77,IN-2014-SF2006592-41658,TEC-AC-5220,Second Class,1/22/14
30403,2,0.4,21.97,ID-2014-TH2110092-41797,FUR-CH-4564,Standard Class,6/11/14
30404,1,0,5.22,IN-2012-DK1309092-41180,OFF-EN-5036,Second Class,9/30/12
30405,4,0.4,3.96,IN-2014-JM156557-41878,OFF-SU-6165,Standard Class,8/31/14
30406,2,0,13.6,IN-2014-CA1277592-41740,FUR-BO-3647,Standard Class,4/17/14
30407,2,0,3.72,IN-2014-CA1277592-41740,OFF-FA-2942,Standard Class,4/17/14
30408,2,0,1.26,IN-2014-DL1292592-41817,OFF-FA-6198,Standard Class,7/1/14
30409,8,0,128.94,IN-2014-DL1292592-41817,FUR-BO-5780,Standard Class,7/1/14
30410,1,0.4,10.65,ID-2014-NF183857-41983,TEC-PH-3816,Standard Class,12/14/14
30411,2,0.4,3.38,ID-2014-NF183857-41983,FUR-CH-4626,Standard Class,12/14/14
30412,2,0.4,24.99,ID-2013-MC175757-41594,TEC-CO-4568,Second Class,11/21/13
30413,4,0.4,8.81,ID-2013-MC175757-41594,OFF-BI-4804,Second Class,11/21/13
30414,4,0.4,1.4,ID-2013-MC175757-41594,OFF-FA-5478,Second Class,11/21/13
30415,2,0,26.89,IN-2014-HR148307-41891,FUR-CH-4698,Standard Class,9/13/14
30416,6,0.4,2.7,ID-2013-AF108707-41458,OFF-EN-4907,Standard Class,7/8/13
30417,4,0.4,3.19,ID-2013-AF108707-41458,OFF-PA-3995,Standard Class,7/8/13
30418,2,0.4,1.72,ID-2013-AF108707-41458,OFF-AR-5911,Standard Class,7/8/13
30419,4,0.4,1.96,ID-2013-AF108707-41458,OFF-FA-3044,Standard Class,7/8/13
30420,8,0,8.35,IN-2014-DL1331592-41977,OFF-FA-6196,Standard Class,12/10/14
30421,4,0,11.86,IN-2014-BN1147092-41896,FUR-CH-5457,Second Class,9/18/14
30422,1,0.4,7.97,ID-2015-BM117857-42131,FUR-CH-4546,Standard Class,5/11/15
30423,1,0.4,1.91,ID-2015-BM117857-42131,OFF-AR-3448,Standard Class,5/11/15
30424,2,0.4,1.36,ID-2012-KW165707-41086,OFF-LA-4679,Standard Class,6/30/12
30425,4,0,5.26,IN-2013-GA1472592-41587,OFF-BI-3721,Standard Class,11/14/13
30426,6,0,14.21,IN-2015-RB193307-42187,TEC-AC-3380,Standard Class,7/6/15
30427,2,0,42.79,IN-2015-RB193307-42187,TEC-CO-3710,Standard Class,7/6/15
30428,4,0,17.6,IN-2015-RB193307-42187,TEC-AC-4174,Standard Class,7/6/15
30429,1,0,11.14,IN-2015-RB193307-42187,TEC-PH-3816,Standard Class,7/6/15
30430,4,0,2.89,IN-2015-RB193307-42187,OFF-FA-6193,Standard Class,7/6/15
30431,14,0.4,45.16,ID-2014-LW1682592-41880,OFF-EN-3667,Standard Class,9/3/14
30432,2,0.4,9.75,ID-2014-LW1682592-41880,OFF-SU-4990,Standard Class,9/3/14
30433,12,0.4,23.78,ID-2013-EL1373592-41296,OFF-SU-6175,Same Day,1/22/13
30434,4,0.6,46.37,ID-2015-TZ214457-42242,FUR-BO-3898,First Class,8/29/15
30435,4,0.4,6.75,ID-2012-NB1858092-41241,TEC-AC-3394,Standard Class,12/4/12
30436,2,0.4,1.14,ID-2012-NB1858092-41241,OFF-AR-6122,Standard Class,12/4/12
30437,8,0.4,10.99,ID-2012-NB1858092-41241,FUR-FU-5736,Standard Class,12/4/12
30438,6,0,6.79,IN-2013-EM1396092-41289,TEC-AC-5102,Second Class,1/20/13
