Product_id,Product_name,Retail price,Manufacture cost,Sub_category_id
OFF-FA-5485,"OIC Thumb Tacks, Assorted Sizes",7.68,5.24,9
OFF-FA-5486,"OIC Thumb Tacks, Bulk Pack",9.38,5.36,9
OFF-FA-5487,"OIC Thumb Tacks, Metal",9.46,7.10,9
OFF-FA-5488,OIC Thumb-Tacks,1.14,0.60,9
OFF-FA-5616,Plymouth Boxed Rubber Bands by Plymouth,4.71,4.47,9
OFF-FA-5680,Revere Boxed Rubber Bands by Revere,1.89,1.85,9
OFF-FA-5717,Rubber Band Ball,3.74,3.67,9
OFF-FA-6129,Staples,12.28,6.51,9
OFF-FA-6159,Sterling Rubber Bands by Alliance,4.71,4.71,9
OFF-FA-6184,"Stockwell Clamps, 12 Pack",12.44,10.84,9
OFF-FA-6185,"Stockwell Clamps, Assorted Sizes",11.12,7.02,9
OFF-FA-6186,"Stockwell Clamps, Bulk Pack",12.56,9.80,9
OFF-FA-6187,"Stockwell Clamps, Metal",12.64,9.74,9
OFF-FA-6188,Stockwell Gold Paper Clips,1.84,0.94,9
OFF-FA-6189,"Stockwell Paper Clips, Assorted Sizes",7.30,4.46,9
OFF-FA-6190,"Stockwell Paper Clips, Bulk Pack",9.08,7.36,9
OFF-FA-6191,"Stockwell Paper Clips, Metal",8.62,8.46,9
OFF-FA-6192,Stockwell Push Pins,2.18,1.46,9
OFF-FA-6193,"Stockwell Push Pins, 12 Pack",8.94,8.86,9
OFF-FA-6194,"Stockwell Push Pins, Assorted Sizes",7.88,6.86,9
OFF-FA-6195,"Stockwell Push Pins, Bulk Pack",9.32,5.22,9
OFF-FA-6196,"Stockwell Push Pins, Metal",9.66,9.48,9
OFF-FA-6197,"Stockwell Rubber Bands, 12 Pack",10.38,5.72,9
OFF-FA-6198,"Stockwell Rubber Bands, Assorted Sizes",9.32,7.94,9
OFF-FA-6199,"Stockwell Rubber Bands, Bulk Pack",11.02,7.06,9
OFF-FA-6200,"Stockwell Rubber Bands, Metal",10.84,7.82,9
OFF-FA-6201,"Stockwell Staples, 12 Pack",6.82,5.12,9
OFF-FA-6202,"Stockwell Staples, Assorted Sizes",5.24,2.84,9
OFF-FA-6203,"Stockwell Staples, Bulk Pack",6.94,5.28,9
OFF-FA-6204,"Stockwell Staples, Metal",7.28,3.86,9
OFF-FA-6205,"Stockwell Thumb Tacks, 12 Pack",8.64,5.46,9
OFF-FA-6206,"Stockwell Thumb Tacks, Assorted Sizes",7.06,6.44,9
OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",8.76,6.84,9
OFF-FA-6208,"Stockwell Thumb Tacks, Metal",9.10,6.28,9
OFF-FA-6217,"Super Bands, 12/Pack",1.86,1.80,9
OFF-FA-6314,Translucent Push Pins by OIC,1.98,1.25,9
OFF-FA-6344,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",11.48,6.08,9
OFF-LA-3083,Alphabetical Labels for Top Tab Filing,14.80,7.40,11
OFF-LA-3184,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13,2.23,11
OFF-LA-3190,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",30.53,16.49,11
OFF-LA-3191,Avery 473,10.35,5.38,11
OFF-LA-3192,Avery 474,2.88,1.47,11
OFF-LA-3193,Avery 475,14.80,7.40,11
OFF-LA-3194,Avery 476,4.13,2.23,11
OFF-LA-3195,Avery 477,30.53,16.49,11
OFF-LA-3196,Avery 478,4.91,2.51,11
OFF-LA-3197,Avery 479,2.61,1.41,11
OFF-LA-3198,Avery 48,6.30,3.40,11
OFF-LA-3199,Avery 480,3.75,1.95,11
OFF-LA-3200,Avery 481,3.08,1.60,11
OFF-LA-3201,Avery 482,2.89,1.53,11
OFF-LA-3202,Avery 483,4.98,2.69,11
OFF-LA-3203,Avery 484,2.88,1.47,11
OFF-LA-3204,Avery 485,12.53,6.64,11
OFF-LA-3205,Avery 486,7.31,3.88,11
OFF-LA-3206,Avery 487,3.69,1.96,11
OFF-LA-3207,Avery 488,3.15,1.64,11
OFF-LA-3208,Avery 489,10.35,5.38,11
OFF-LA-3209,Avery 49,2.88,1.47,11
OFF-LA-3210,Avery 490,14.80,7.40,11
OFF-LA-3211,Avery 491,4.13,2.23,11
OFF-LA-3212,Avery 492,2.88,1.56,11
OFF-LA-3213,Avery 493,4.91,2.50,11
OFF-LA-3214,Avery 494,2.61,1.41,11
OFF-LA-3215,Avery 495,6.30,3.40,11
OFF-LA-3216,Avery 496,3.75,1.95,11
OFF-LA-3217,Avery 497,3.08,1.60,11
OFF-LA-3218,Avery 498,2.89,1.53,11
OFF-LA-3219,Avery 499,4.98,2.69,11
OFF-LA-3220,Avery 5,2.88,1.47,11
OFF-LA-3221,Avery 50,12.53,6.64,11
OFF-LA-3222,Avery 500,7.31,3.88,11
OFF-LA-3223,Avery 501,3.69,1.96,11
OFF-LA-3224,Avery 502,3.15,1.64,11
OFF-LA-3225,Avery 503,10.35,5.38,11
OFF-LA-3226,Avery 505,14.80,7.40,11
OFF-LA-3227,Avery 506,4.13,2.23,11
OFF-LA-3228,Avery 507,2.88,1.56,11
OFF-LA-3229,Avery 508,4.91,2.50,11
OFF-LA-3230,Avery 509,2.61,1.41,11
OFF-LA-3231,Avery 51,6.30,3.40,11
OFF-LA-3232,Avery 510,3.75,1.95,11
OFF-LA-3233,Avery 511,3.08,1.60,11
OFF-LA-3234,Avery 512,2.89,1.53,11
OFF-LA-3235,Avery 513,4.98,2.69,11
OFF-LA-3236,Avery 514,2.88,1.47,11
OFF-LA-3237,Avery 515,12.53,6.64,11
OFF-LA-3238,Avery 516,7.31,3.88,11
OFF-LA-3239,Avery 517,3.69,1.96,11
OFF-LA-3240,Avery 518,3.15,1.64,11
OFF-LA-3241,Avery 519,7.31,3.88,11
OFF-LA-3242,Avery 52,3.69,1.96,11
OFF-LA-3243,Avery 520,3.15,1.64,11
OFF-LA-3244,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",10.35,5.38,11
OFF-LA-3260,"Avery Color Coded Labels, 5000 Label Set",9.12,5.76,11
OFF-LA-3261,"Avery Color Coded Labels, Adjustable",7.46,3.96,11
OFF-LA-3262,"Avery Color Coded Labels, Alphabetical",8.73,7.70,11
OFF-LA-3263,"Avery Color Coded Labels, Laser Printer Compatible",8.86,8.86,11
OFF-LA-3270,Avery File Folder Labels,2.88,1.47,11
OFF-LA-3271,"Avery File Folder Labels, 5000 Label Set",6.34,5.46,11
OFF-LA-3272,"Avery File Folder Labels, Adjustable",4.68,2.54,11
OFF-LA-3273,"Avery File Folder Labels, Alphabetical",5.96,3.88,11
OFF-LA-3274,"Avery File Folder Labels, Laser Printer Compatible",6.08,3.60,11
OFF-LA-3297,"Avery Legal Exhibit Labels, 5000 Label Set",7.82,4.70,11
OFF-LA-3298,"Avery Legal Exhibit Labels, Adjustable",6.16,5.44,11
OFF-LA-3299,"Avery Legal Exhibit Labels, Alphabetical",7.44,6.34,11
OFF-LA-3300,"Avery Legal Exhibit Labels, Laser Printer Compatible",7.56,6.74,11
OFF-LA-3310,"Avery Removable Labels, 5000 Label Set",7.42,6.10,11
OFF-LA-3311,"Avery Removable Labels, Adjustable",5.76,5.20,11
OFF-LA-3312,"Avery Removable Labels, Alphabetical",7.04,5.00,11
OFF-LA-3313,"Avery Removable Labels, Laser Printer Compatible",7.16,7.02,11
OFF-LA-3314,"Avery Round Labels, 5000 Label Set",5.02,2.72,11
OFF-LA-3315,"Avery Round Labels, Adjustable",3.36,1.92,11
OFF-LA-3316,"Avery Round Labels, Alphabetical",4.64,4.04,11
OFF-LA-3317,"Avery Round Labels, Laser Printer Compatible",4.76,2.58,11
OFF-LA-3320,"Avery Shipping Labels, 5000 Label Set",8.16,7.76,11
OFF-LA-3321,"Avery Shipping Labels, Adjustable",6.50,3.78,11
OFF-LA-3322,"Avery Shipping Labels, Alphabetical",7.78,6.86,11
OFF-LA-3323,"Avery Shipping Labels, Laser Printer Compatible",7.90,4.12,11
OFF-LA-3327,Avery White Multi-Purpose Labels,4.98,2.69,11
OFF-LA-3833,Color-Coded Legal Exhibit Labels,4.91,2.51,11
OFF-LA-3980,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",98.31,50.14,11
OFF-LA-4526,"Harbour Creations Color Coded Labels, 5000 Label Set",8.86,5.86,11
OFF-LA-4527,"Harbour Creations Color Coded Labels, Adjustable",7.20,6.84,11
OFF-LA-4528,"Harbour Creations Color Coded Labels, Alphabetical",8.48,6.46,11
OFF-LA-4529,"Harbour Creations Color Coded Labels, Laser Printer Compatible",8.60,5.34,11
OFF-LA-4533,"Harbour Creations File Folder Labels, 5000 Label Set",6.08,4.32,11
OFF-LA-4534,"Harbour Creations File Folder Labels, Adjustable",4.42,2.30,11
OFF-LA-4535,"Harbour Creations File Folder Labels, Alphabetical",5.70,3.38,11
OFF-LA-4536,"Harbour Creations File Folder Labels, Laser Printer Compatible",5.82,5.14,11
OFF-LA-4537,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",7.56,6.74,11
OFF-LA-4538,"Harbour Creations Legal Exhibit Labels, Adjustable",5.90,3.26,11
OFF-LA-4539,"Harbour Creations Legal Exhibit Labels, Alphabetical",7.18,3.68,11
OFF-LA-4540,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",7.30,4.54,11
OFF-LA-4541,"Harbour Creations Removable Labels, 5000 Label Set",6.90,5.88,11
OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",5.50,3.64,11
OFF-LA-4543,"Harbour Creations Removable Labels, Laser Printer Compatible",6.78,6.52,11
OFF-LA-4548,"Harbour Creations Round Labels, 5000 Label Set",4.76,3.44,11
OFF-LA-4549,"Harbour Creations Round Labels, Adjustable",3.10,1.56,11
OFF-LA-4550,"Harbour Creations Round Labels, Alphabetical",4.38,2.82,11
OFF-LA-4551,"Harbour Creations Round Labels, Laser Printer Compatible",4.50,2.34,11
OFF-LA-4552,"Harbour Creations Shipping Labels, 5000 Label Set",7.90,6.80,11
OFF-LA-4553,"Harbour Creations Shipping Labels, Adjustable",6.24,5.44,11
OFF-LA-4554,"Harbour Creations Shipping Labels, Alphabetical",7.52,6.92,11
OFF-LA-4555,"Harbour Creations Shipping Labels, Laser Printer Compatible",7.64,5.44,11
OFF-LA-4637,"Hon Color Coded Labels, 5000 Label Set",8.80,4.68,11
OFF-LA-4638,"Hon Color Coded Labels, Adjustable",7.14,7.14,11
OFF-LA-4639,"Hon Color Coded Labels, Alphabetical",8.42,4.38,11
OFF-LA-4640,"Hon Color Coded Labels, Laser Printer Compatible",8.54,4.28,11
OFF-LA-4657,"Hon File Folder Labels, 5000 Label Set",6.02,4.52,11
OFF-LA-4658,"Hon File Folder Labels, Adjustable",4.36,2.84,11
OFF-LA-4659,"Hon File Folder Labels, Alphabetical",5.64,4.40,11
OFF-LA-4660,"Hon File Folder Labels, Laser Printer Compatible",5.76,5.76,11
OFF-LA-4662,"Hon Legal Exhibit Labels, 5000 Label Set",7.50,5.26,11
OFF-LA-4663,"Hon Legal Exhibit Labels, Adjustable",5.84,5.04,11
OFF-LA-4664,"Hon Legal Exhibit Labels, Alphabetical",7.12,6.56,11
OFF-LA-4665,"Hon Legal Exhibit Labels, Laser Printer Compatible",7.24,5.66,11
OFF-LA-4678,"Hon Removable Labels, 5000 Label Set",6.84,5.90,11
OFF-LA-4679,"Hon Removable Labels, Adjustable",5.44,4.64,11
OFF-LA-4680,"Hon Removable Labels, Laser Printer Compatible",6.72,5.72,11
OFF-LA-4685,"Hon Round Labels, 5000 Label Set",4.70,3.76,11
OFF-LA-4686,"Hon Round Labels, Adjustable",3.04,2.10,11
OFF-LA-4687,"Hon Round Labels, Alphabetical",4.32,2.26,11
OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",4.44,2.58,11
OFF-LA-4693,"Hon Shipping Labels, 5000 Label Set",7.84,4.56,11
OFF-LA-4694,"Hon Shipping Labels, Adjustable",6.18,5.20,11
OFF-LA-4695,"Hon Shipping Labels, Alphabetical",7.46,6.64,11
OFF-LA-4696,"Hon Shipping Labels, Laser Printer Compatible",7.58,7.06,11
OFF-LA-5374,"Novimex Color Coded Labels, 5000 Label Set",8.53,6.76,11
OFF-LA-5375,"Novimex Color Coded Labels, Adjustable",6.88,5.30,11
OFF-LA-5376,"Novimex Color Coded Labels, Alphabetical",8.16,7.02,11
OFF-LA-5377,"Novimex Color Coded Labels, Laser Printer Compatible",8.28,5.22,11
OFF-LA-5382,"Novimex File Folder Labels, 5000 Label Set",5.76,3.76,11
OFF-LA-5383,"Novimex File Folder Labels, Adjustable",4.10,2.46,11
OFF-LA-5384,"Novimex File Folder Labels, Alphabetical",5.38,3.30,11
OFF-LA-5385,"Novimex File Folder Labels, Laser Printer Compatible",5.50,5.34,11
OFF-LA-5387,"Novimex Legal Exhibit Labels, 5000 Label Set",7.24,5.52,11
OFF-LA-5388,"Novimex Legal Exhibit Labels, Adjustable",5.58,5.36,11
OFF-LA-5389,"Novimex Legal Exhibit Labels, Alphabetical",6.86,5.90,11
OFF-LA-5390,"Novimex Legal Exhibit Labels, Laser Printer Compatible",6.98,5.38,11
OFF-LA-5391,"Novimex Removable Labels, 5000 Label Set",6.58,4.42,11
OFF-LA-5392,"Novimex Removable Labels, Adjustable",6.84,6.44,11
OFF-LA-5393,"Novimex Removable Labels, Laser Printer Compatible",6.46,4.02,11
OFF-LA-5398,"Novimex Round Labels, 5000 Label Set",4.44,4.36,11
OFF-LA-5399,"Novimex Round Labels, Adjustable",2.78,1.54,11
OFF-LA-5400,"Novimex Round Labels, Alphabetical",4.06,2.60,11
OFF-LA-5401,"Novimex Round Labels, Laser Printer Compatible",4.18,3.82,11
OFF-LA-5402,"Novimex Shipping Labels, 5000 Label Set",7.58,5.92,11
OFF-LA-5403,"Novimex Shipping Labels, Adjustable",5.92,5.88,11
OFF-LA-5404,"Novimex Shipping Labels, Alphabetical",7.20,3.90,11
OFF-LA-5405,"Novimex Shipping Labels, Laser Printer Compatible",7.33,4.84,11
OFF-LA-5591,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,1.41,11
OFF-LA-5592,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6.30,3.40,11
OFF-LA-5715,Round Specialty Laser Printer Labels,12.53,6.64,11
OFF-LA-5976,Self-Adhesive Address Labels for Typewriters by Universal,7.31,3.88,11
OFF-LA-5977,Self-Adhesive Address Labels for Typewriters with Dispenser Box,3.69,1.96,11
OFF-LA-5978,Self-Adhesive Removable Labels,3.15,1.64,11
OFF-LA-6021,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75,1.95,11
OFF-LA-6022,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3.08,1.60,11
OFF-LA-6027,"Smead Color Coded Labels, 5000 Label Set",8.96,4.48,11
OFF-LA-6028,"Smead Color Coded Labels, Adjustable",7.30,5.34,11
OFF-LA-6029,"Smead Color Coded Labels, Alphabetical",8.58,4.48,11
OFF-LA-6030,"Smead Color Coded Labels, Laser Printer Compatible",8.70,6.62,11
OFF-LA-6034,"Smead File Folder Labels, 5000 Label Set",6.18,4.28,11
OFF-LA-6035,"Smead File Folder Labels, Adjustable",4.52,3.40,11
OFF-LA-6036,"Smead File Folder Labels, Alphabetical",5.80,3.90,11
OFF-LA-6037,"Smead File Folder Labels, Laser Printer Compatible",5.92,3.20,11
OFF-LA-6042,"Smead Legal Exhibit Labels, 5000 Label Set",7.66,6.76,11
OFF-LA-6043,"Smead Legal Exhibit Labels, Adjustable",6.00,4.44,11
OFF-LA-6044,"Smead Legal Exhibit Labels, Alphabetical",7.28,3.64,11
OFF-LA-6045,"Smead Legal Exhibit Labels, Laser Printer Compatible",7.40,7.40,11
OFF-LA-6050,"Smead Removable Labels, 5000 Label Set",7.00,3.50,11
OFF-LA-6051,"Smead Removable Labels, Adjustable",7.26,4.88,11
OFF-LA-6052,"Smead Removable Labels, Laser Printer Compatible",6.88,4.96,11
OFF-LA-6053,"Smead Round Labels, 5000 Label Set",4.86,4.52,11
OFF-LA-6054,"Smead Round Labels, Adjustable",3.20,2.22,11
OFF-LA-6055,"Smead Round Labels, Alphabetical",4.48,3.32,11
OFF-LA-6056,"Smead Round Labels, Laser Printer Compatible",4.60,3.96,11
OFF-LA-6061,"Smead Shipping Labels, 5000 Label Set",8.00,5.52,11
OFF-LA-6062,"Smead Shipping Labels, Adjustable",6.34,4.14,11
OFF-LA-6063,"Smead Shipping Labels, Alphabetical",7.62,4.66,11
OFF-LA-6064,"Smead Shipping Labels, Laser Printer Compatible",7.74,5.96,11
OFF-PA-2847,"""While you Were Out"" Message Book, One Form per Page",3.71,1.86,13
OFF-PA-2856,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",7.35,3.90,13
OFF-PA-2859,14-7/8 x 11 Blue Bar Computer Printout Paper,48.04,24.98,13
OFF-PA-3007,"Adams ""While You Were Out"" Message Pads",3.14,1.73,13
OFF-PA-3008,"Adams Phone Message Book, 200 Message Capacity, 8 1/16î x 11î",6.88,3.72,13
OFF-PA-3009,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6î x 11î",6.98,3.70,13
OFF-PA-3010,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",5.68,3.12,13
OFF-PA-3011,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,3.00,13
OFF-PA-3012,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,3.99,13
OFF-PA-3013,"Adams Telephone Message Books, 5 1/4î x 11î",6.04,3.20,13
OFF-PA-3014,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5.68,3.07,13
OFF-PA-3041,Advantus Motivational Note Cards,13.10,6.68,13
OFF-PA-3113,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2.18,1.16,13
OFF-PA-3114,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,2.38,13
OFF-PA-3115,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 æî x 11î",6.24,3.43,13
OFF-PA-3116,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,2.50,13
OFF-PA-3155,Array Memo Cubes,5.18,2.65,13
OFF-PA-3156,"Array Parchment Paper, Assorted Colors",7.28,3.79,13
OFF-PA-3159,Astroparche Fine Business Paper,5.28,2.75,13
OFF-PA-3304,Avery Personal Creations Heavyweight Cards,11.54,6.00,13
OFF-PA-3328,Avoid Verbal Orders Carbonless Minifold Book,3.38,1.83,13
OFF-PA-3507,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",7.28,3.93,13
OFF-PA-3508,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,5.01,13
OFF-PA-3842,Computer Printout Paper with Letter-Trim Fine Perforations,47.90,24.91,13
OFF-PA-3843,Computer Printout Paper with Letter-Trim Perforations,18.97,9.86,13
OFF-PA-3986,"Eaton Cards & Envelopes, 8.5 x 11",32.88,29.60,13
OFF-PA-3987,"Eaton Cards & Envelopes, Multicolor",31.06,22.06,13
OFF-PA-3988,"Eaton Cards & Envelopes, Premium",30.12,21.10,13
OFF-PA-3989,"Eaton Cards & Envelopes, Recycled",30.06,22.56,13
OFF-PA-3990,"Eaton Computer Printout Paper, 8.5 x 11",20.46,19.86,13
OFF-PA-3991,"Eaton Computer Printout Paper, Multicolor",18.63,10.44,13
OFF-PA-3992,"Eaton Computer Printout Paper, Premium",17.70,15.06,13
OFF-PA-3993,"Eaton Computer Printout Paper, Recycled",17.64,11.66,13
OFF-PA-3994,"Eaton Memo Slips, 8.5 x 11",11.92,11.10,13
OFF-PA-3995,"Eaton Memo Slips, Multicolor",10.10,9.10,13
OFF-PA-3996,"Eaton Memo Slips, Premium",9.16,8.62,13
OFF-PA-3997,"Eaton Memo Slips, Recycled",9.10,8.56,13
OFF-PA-3998,"Eaton Message Books, 8.5 x 11",16.48,9.90,13
OFF-PA-3999,"Eaton Message Books, Multicolor",14.66,9.40,13
OFF-PA-4000,"Eaton Message Books, Premium",13.72,9.88,13
OFF-PA-4001,"Eaton Message Books, Recycled",13.66,9.44,13
OFF-PA-4002,"Eaton Note Cards, 8.5 x 11",17.66,15.38,13
OFF-PA-4003,"Eaton Note Cards, Multicolor",20.48,11.28,13
OFF-PA-4004,"Eaton Note Cards, Premium",17.72,10.46,13
OFF-PA-4005,"Eaton Parchment Paper, 8.5 x 11",11.74,7.52,13
OFF-PA-4006,"Eaton Parchment Paper, Multicolor",9.92,9.84,13
OFF-PA-4007,"Eaton Parchment Paper, Premium",8.98,6.12,13
OFF-PA-4008,"Eaton Parchment Paper, Recycled",8.92,5.54,13
OFF-PA-4009,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,28.85,13
OFF-PA-4014,EcoTones Memo Sheets,4.00,2.08,13
OFF-PA-4139,Embossed Ink Jet Note Cards,22.57,11.74,13
OFF-PA-4143,"Enermax Cards & Envelopes, 8.5 x 11",34.16,21.18,13
OFF-PA-4144,"Enermax Cards & Envelopes, Multicolor",32.34,26.86,13
OFF-PA-4145,"Enermax Cards & Envelopes, Premium",31.40,27.64,13
OFF-PA-4146,"Enermax Cards & Envelopes, Recycled",31.34,30.72,13
OFF-PA-4147,"Enermax Computer Printout Paper, 8.5 x 11",21.74,16.96,13
OFF-PA-4148,"Enermax Computer Printout Paper, Multicolor",19.92,11.36,13
OFF-PA-4149,"Enermax Computer Printout Paper, Premium",18.98,10.82,13
OFF-PA-4150,"Enermax Computer Printout Paper, Recycled",18.92,10.60,13
OFF-PA-4159,"Enermax Memo Slips, 8.5 x 11",13.20,6.88,13
OFF-PA-4160,"Enermax Memo Slips, Multicolor",11.38,7.06,13
OFF-PA-4161,"Enermax Memo Slips, Premium",10.44,10.34,13
OFF-PA-4162,"Enermax Memo Slips, Recycled",10.38,7.28,13
OFF-PA-4167,"Enermax Message Books, 8.5 x 11",17.76,10.66,13
OFF-PA-4168,"Enermax Message Books, Multicolor",15.94,11.96,13
OFF-PA-4169,"Enermax Message Books, Premium",15.00,9.60,13
OFF-PA-4170,"Enermax Message Books, Recycled",14.94,8.22,13
OFF-PA-4175,"Enermax Note Cards, 8.5 x 11",18.94,10.80,13
OFF-PA-4176,"Enermax Note Cards, Multicolor",21.76,16.54,13
OFF-PA-4177,"Enermax Note Cards, Premium",19.94,14.76,13
OFF-PA-4181,"Enermax Parchment Paper, 8.5 x 11",13.02,9.38,13
OFF-PA-4182,"Enermax Parchment Paper, Multicolor",11.20,6.62,13
OFF-PA-4183,"Enermax Parchment Paper, Premium",10.26,6.16,13
OFF-PA-4184,"Enermax Parchment Paper, Recycled",10.20,10.20,13
OFF-PA-4217,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",6.48,3.37,13
OFF-PA-4390,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",11.19,5.82,13
OFF-PA-4460,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,3.29,13
OFF-PA-4461,"Green Bar Cards & Envelopes, 8.5 x 11",35.02,22.78,13
OFF-PA-4462,"Green Bar Cards & Envelopes, Multicolor",33.20,28.56,13
OFF-PA-4463,"Green Bar Cards & Envelopes, Premium",32.26,30.98,13
OFF-PA-4464,"Green Bar Cards & Envelopes, Recycled",32.20,26.10,13
OFF-PA-4465,Green Bar Computer Printout Paper,54.96,28.03,13
OFF-PA-4466,"Green Bar Computer Printout Paper, 8.5 x 11",22.60,19.44,13
OFF-PA-4467,"Green Bar Computer Printout Paper, Multicolor",20.78,19.12,13
OFF-PA-4468,"Green Bar Computer Printout Paper, Premium",19.84,19.66,13
OFF-PA-4469,"Green Bar Computer Printout Paper, Recycled",19.78,18.00,13
OFF-PA-4470,"Green Bar Memo Slips, 8.5 x 11",14.06,12.24,13
OFF-PA-4471,"Green Bar Memo Slips, Multicolor",12.24,8.82,13
OFF-PA-4472,"Green Bar Memo Slips, Premium",11.30,6.68,13
OFF-PA-4473,"Green Bar Memo Slips, Recycled",11.24,8.00,13
OFF-PA-4474,"Green Bar Message Books, 8.5 x 11",18.62,11.36,13
OFF-PA-4475,"Green Bar Message Books, Multicolor",16.80,14.96,13
OFF-PA-4476,"Green Bar Message Books, Premium",15.86,10.32,13
OFF-PA-4477,"Green Bar Message Books, Recycled",15.80,8.38,13
OFF-PA-4478,"Green Bar Note Cards, 8.5 x 11",19.80,17.24,13
OFF-PA-4479,"Green Bar Note Cards, Multicolor",22.62,15.62,13
OFF-PA-4480,"Green Bar Note Cards, Premium",19.86,17.28,13
OFF-PA-4481,"Green Bar Parchment Paper, 8.5 x 11",13.88,6.94,13
OFF-PA-4482,"Green Bar Parchment Paper, Multicolor",12.06,8.22,13
OFF-PA-4483,"Green Bar Parchment Paper, Premium",11.12,6.46,13
OFF-PA-4484,"Green Bar Parchment Paper, Recycled",11.06,7.86,13
OFF-PA-4513,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,5.49,13
OFF-PA-4514,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),4.98,2.54,13
OFF-PA-4781,HP Office Paper (20Lb. and 87 Bright),6.68,3.47,13
OFF-PA-4782,HP Office Recycled Paper (20Lb. and 87 Bright),5.78,2.95,13
OFF-PA-4838,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,17.03,13
OFF-PA-4881,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",4.20,2.14,13
OFF-PA-4882,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,12.14,13
OFF-PA-4892,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",7.40,4.07,13
OFF-PA-5155,Loose Memo Sheets,3.65,1.94,13
OFF-PA-5190,"Memo Book, 100 Message Capacity, 5 3/8î x 11î",6.74,3.37,13
OFF-PA-5227,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",6.55,3.54,13
OFF-PA-5228,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8.56,4.54,13
OFF-PA-5229,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",10.28,5.45,13
OFF-PA-5274,Multicolor Computer Printout Paper,104.85,54.52,13
OFF-PA-5593,Personal Creations Ink Jet Cards and Labels,11.48,5.86,13
OFF-PA-5597,Petty Cash Envelope,26.96,13.75,13
OFF-PA-5629,"Post-it ìImportant Messageî Note Pad, Neon Colors, 50 Sheets/Pad",7.28,3.79,13
OFF-PA-5664,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,4.83,13
OFF-PA-5673,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8.34,4.17,13
OFF-PA-5674,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38,4.88,13
OFF-PA-5675,Rediform S.O.S. Phone Message Books,4.98,2.54,13
OFF-PA-5676,Rediform Voice Mail Log Books,2.98,1.55,13
OFF-PA-5677,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,3.90,13
OFF-PA-5682,Riverleaf Stik-Withit Designer Note Cubes,10.06,5.44,13
