Row ID,Order ID,Ship Date,Ship Mode,Product ID,Quantity,Discount,Shipping Cost
27966,IN-2013-TP2156527-41576,41580,Standard Class,TEC-CO-3594,2,0,6.15
27967,IN-2013-TP2156527-41576,41580,Standard Class,TEC-PH-3135,4,0,23.69
27968,IN-2013-JG1580527-41430,41434,Standard Class,TEC-AC-5865,7,0,46.17
27969,IN-2015-Dp1324058-42118,42122,Standard Class,FUR-BO-3648,7,0,35.01
27970,IN-2014-KB162407-41902,41906,Standard Class,OFF-ST-4267,6,0.1,133.13
27971,IN-2014-KB162407-41902,41906,Standard Class,TEC-PH-5342,4,0.1,32.39
27972,IN-2012-KA1652588-41124,41129,Second Class,OFF-AR-5920,5,0.17,15.8
27973,IN-2012-KA1652588-41124,41129,Second Class,FUR-CH-5366,4,0.27,6.7
27974,IN-2012-JM1565588-40963,40964,First Class,OFF-EN-5042,5,0.17,19.89
27975,IN-2014-MW18220102-41783,41785,Second Class,FUR-CH-5758,3,0.25,15.43
27976,IN-2015-FC1424527-42096,42098,First Class,OFF-PA-6611,3,0,3
27977,IN-2015-FC1424527-42096,42098,First Class,TEC-MA-5019,2,0,33.96
27978,IN-2014-CJ1187559-41984,41987,First Class,TEC-CO-3606,2,0.07,58.22
27979,IN-2014-AH1003066-41706,41713,Standard Class,FUR-CH-5407,6,0,21.85
27980,IN-2014-AH1003066-41706,41713,Standard Class,TEC-PH-5268,3,0,71.46
27981,IN-2013-MH180257-41443,41445,Second Class,OFF-FA-6207,2,0.1,5.39
27982,IN-2013-MH180257-41443,41445,Second Class,TEC-PH-3790,4,0.1,60.25
27983,IN-2013-MH180257-41443,41445,Second Class,OFF-ST-6282,14,0.1,204.72
27984,IN-2013-MH180257-41443,41445,Second Class,OFF-ST-4106,2,0.1,31.72
27985,IN-2014-SH2063527-41879,41886,Standard Class,TEC-MA-5575,2,0,36.3
27986,IN-2014-SH2063527-41879,41886,Standard Class,OFF-SU-4321,3,0,9.3
27987,IN-2014-SH2063527-41879,41886,Standard Class,TEC-MA-5513,3,0,122.95
27988,IN-2012-CH1207027-41010,41015,Standard Class,FUR-BO-4860,4,0,132.82
27989,IN-2014-VB2174597-41663,41668,Standard Class,FUR-CH-4654,2,0.2,37.41
27990,IN-2014-GH146657-41898,41905,Standard Class,TEC-AC-5135,3,0.1,80.43
27991,ID-2013-JD15790144-41319,41323,Second Class,TEC-AC-5205,6,0.47,36.5
27992,IN-2015-GM144551-42217,42221,Standard Class,OFF-FA-5482,4,0,2.8
27993,IN-2015-GM144551-42217,42221,Standard Class,FUR-BO-3626,5,0,185.01
27994,IN-2012-SG2008058-41208,41212,Standard Class,FUR-BO-3615,9,0,71.79
27995,IN-2012-SG2008058-41208,41212,Standard Class,TEC-MA-6133,5,0,11.66
27996,IN-2015-EL137357-42077,42082,Standard Class,OFF-LA-5376,3,0.1,3.22
27997,IN-2012-GM1444027-41128,41132,Second Class,OFF-BI-4825,4,0,2.35
27998,ID-2015-LS1720059-42354,42358,Standard Class,FUR-CH-4546,3,0.27,28.35
27999,ID-2015-LS1720059-42354,42358,Standard Class,OFF-PA-5869,2,0.47,1.3
28000,ID-2015-LS1720059-42354,42358,Standard Class,OFF-EN-3092,4,0.47,1.87
28001,ID-2015-LS1720059-42354,42358,Standard Class,OFF-LA-5398,7,0.47,2.8
28002,ID-2015-LS1720059-42354,42358,Standard Class,OFF-AR-3489,2,0.27,1.64
28003,ID-2015-LS1720059-42354,42358,Standard Class,OFF-AP-4503,2,0.17,65.91
28004,IN-2013-JK1612058-41520,41523,First Class,FUR-CH-5456,1,0,26.63
28005,IN-2015-CD1279078-42122,42127,Second Class,OFF-EN-3661,3,0,5.61
28006,IN-2015-CD1279078-42122,42127,Second Class,OFF-EN-4906,3,0,1.43
28007,IN-2015-CD1279078-42122,42127,Second Class,TEC-CO-3681,2,0,26.61
28008,IN-2012-TD2099558-41177,41179,Second Class,OFF-PA-4175,3,0,25.14
28009,IN-2012-TD2099558-41177,41179,Second Class,OFF-FA-6189,3,0,11.11
28010,ID-2014-RF197357-41675,41679,Standard Class,TEC-AC-4178,4,0.1,11.16
28011,ID-2014-RF197357-41675,41679,Standard Class,TEC-PH-5350,7,0.1,49.01
28012,IN-2013-CC1237011-41462,41467,Second Class,TEC-PH-5270,12,0,222.4
28013,IN-2013-CC1237011-41462,41467,Second Class,OFF-SU-6178,2,0,3.86
28014,IN-2013-CC1237011-41462,41467,Second Class,FUR-CH-5408,1,0,6.21
28015,IN-2013-CC1237011-41462,41467,Second Class,OFF-AR-3488,6,0,13.63
28016,IN-2013-RO1978058-41296,41300,Second Class,OFF-BI-4808,2,0,1.25
28017,IN-2013-RO1978058-41296,41300,Second Class,OFF-BI-6384,3,0,16.46
28018,IN-2013-RO1978058-41296,41300,Second Class,TEC-MA-5543,4,0,79.9
28019,IN-2013-RO1978058-41296,41300,Second Class,OFF-AP-4960,5,0,127.71
28020,IN-2014-AC10420130-41874,41878,Standard Class,OFF-FA-3072,2,0.47,1.09
28021,IN-2014-AC10420130-41874,41878,Standard Class,OFF-ST-6048,2,0.47,4.45
28022,IN-2015-MP174707-42327,42329,Second Class,FUR-CH-5435,4,0.1,13.69
28023,IN-2014-BD11635144-42004,42008,Standard Class,TEC-MA-6138,5,0.17,50.6
28024,IN-2014-BD11635144-42004,42008,Standard Class,FUR-BO-3615,2,0.37,12.3
28025,IN-2015-WB2185058-42273,42276,First Class,TEC-AC-4174,4,0,21.99
28026,IN-2014-JJ1576027-41847,41853,Standard Class,OFF-LA-4542,1,0,1.85
28027,IN-2013-PK1907558-41592,41596,Standard Class,FUR-FU-4075,3,0,4.85
28028,IN-2014-FW14395121-41945,41949,Standard Class,FUR-CH-4525,6,0,10.94
28029,IN-2014-FW14395121-41945,41949,Standard Class,OFF-BI-6405,4,0,1.29
28030,IN-2013-PN1877527-41527,41529,Second Class,OFF-PA-3991,3,0,10.95
28031,IN-2013-PN1877527-41527,41529,Second Class,TEC-AC-3381,4,0,27.71
28032,IN-2013-PN1877527-41527,41529,Second Class,FUR-CH-5441,4,0,209.07
28033,IN-2015-DC1285058-42272,42276,Standard Class,OFF-AR-3525,2,0,4.25
28034,IN-2015-DC1285058-42272,42276,Standard Class,OFF-LA-6053,6,0,3.84
28035,IN-2015-DC1285058-42272,42276,Standard Class,OFF-SU-4975,3,0,8.37
28036,IN-2015-DC1285058-42272,42276,Standard Class,OFF-BI-2884,2,0,5.5
28037,IN-2015-DC1285058-42272,42276,Standard Class,OFF-SU-4305,3,0,9.49
28038,IN-2015-DC1285058-42272,42276,Standard Class,FUR-FU-5731,5,0,6.09
28039,IN-2015-JL1523558-42278,42280,Second Class,OFF-AR-3447,7,0,46.57
28040,IN-2015-JL1523558-42278,42280,Second Class,OFF-FA-5485,1,0,1.94
28041,IN-2015-JL1523558-42278,42280,Second Class,OFF-PA-6600,8,0,37.85
28042,IN-2015-JL1523558-42278,42280,Second Class,OFF-LA-3312,5,0,7.57
28043,IN-2013-CL1189027-41425,41429,Standard Class,TEC-PH-5249,4,0.5,60.59
28044,IN-2012-DL128657-40918,40919,First Class,OFF-LA-4659,4,0.1,5.54
28045,IN-2012-DL128657-40918,40919,First Class,OFF-PA-4177,6,0.1,3.02
28046,IN-2012-DL128657-40918,40919,First Class,TEC-PH-5356,5,0.1,665.27
28047,IN-2014-FM142907-41797,41800,First Class,OFF-FA-6189,8,0.1,1.75
28048,ID-2012-HG14845144-41245,41249,Standard Class,OFF-ST-5687,2,0.17,7.56
28049,IN-2013-BO1135058-41512,41517,Standard Class,OFF-EN-4450,4,0,1.49
28050,ID-2014-EB138407-41916,41921,Standard Class,FUR-BO-5961,3,0.1,56.06
28051,ID-2014-JW1607558-41929,41933,Standard Class,FUR-BO-3893,8,0.5,36.46
28052,IN-2015-SS2051578-42264,42268,Standard Class,OFF-PA-5852,7,0,22.25
28053,IN-2014-JK1532559-41801,41801,Same Day,TEC-MA-5001,5,0.17,33.66
28054,IN-2014-JK1532559-41801,41801,Same Day,TEC-MA-6153,1,0.17,10.28
28055,IN-2015-TS2150527-42286,42290,Standard Class,OFF-ST-6275,4,0,25.73
28056,IN-2015-TS2150527-42286,42290,Standard Class,FUR-BO-3625,7,0,216.07
28057,IN-2015-TS2150527-42286,42290,Standard Class,TEC-MA-6139,7,0,72.22
28058,ID-2013-KM162257-41501,41505,Standard Class,TEC-CO-3708,6,0.1,213.93
28059,ID-2013-KM162257-41501,41505,Standard Class,OFF-FA-5480,4,0.1,5.75
28060,IN-2015-BD1177027-42165,42171,Standard Class,OFF-PA-5891,7,0,11.67
28061,IN-2015-BD1177027-42165,42171,Standard Class,OFF-FA-5473,9,0,6.36
28062,IN-2015-BD1177027-42165,42171,Standard Class,TEC-PH-3802,8,0,72.55
28063,IN-2015-SD20485118-42157,42161,Second Class,FUR-FU-5740,9,0.2,15.07
28064,IN-2015-SD20485118-42157,42161,Second Class,FUR-FU-4103,7,0.2,21.72
28065,IN-2014-SV2036527-41863,41864,First Class,FUR-CH-5397,3,0,34.99
28066,IN-2015-VB21745102-42268,42273,Standard Class,OFF-AR-5921,2,0.45,1.99
28067,IN-2015-CJ118757-42116,42120,Second Class,OFF-SU-6177,2,0.1,13.37
28068,IN-2013-EB1384027-41418,41420,First Class,FUR-BO-5966,2,0,150.25
28069,IN-2013-EB1384027-41418,41420,First Class,OFF-SU-4315,3,0,1.85
28070,IN-2013-EB1384027-41418,41420,First Class,FUR-FU-5737,1,0,1.72
28071,ID-2015-SC2023097-42340,42342,Second Class,FUR-FU-3947,3,0.2,8.54
28072,ID-2015-SC2023097-42340,42342,Second Class,OFF-LA-3312,2,0.5,1.62
28073,ID-2015-SC2023097-42340,42342,Second Class,OFF-PA-6612,2,0.5,1.58
28074,IN-2014-JK1562558-41766,41772,Standard Class,OFF-EN-3098,5,0,19.98
28075,IN-2014-JK1562558-41766,41772,Standard Class,TEC-AC-3392,7,0,13.23
28076,IN-2014-AM10705102-41891,41891,Same Day,TEC-CO-3707,6,0.35,290.69
28077,IN-2013-Dl1360058-41343,41349,Standard Class,OFF-FA-6198,4,0,1.31
28078,IN-2015-TB2117558-42324,42330,Standard Class,FUR-CH-5454,3,0,20.51
28079,IN-2013-LS17245113-41420,41426,Standard Class,TEC-AC-5220,2,0,6.2
28080,ID-2013-JE157157-41402,41406,Standard Class,OFF-ST-6060,3,0.4,13.5
28081,IN-2014-JW1595527-41989,41991,Second Class,FUR-CH-5457,6,0,104.76
28082,IN-2014-JW1595527-41989,41991,Second Class,OFF-FA-6203,2,0,3.07
28083,IN-2014-JW1595527-41989,41991,Second Class,OFF-AR-3454,2,0,7.43
28084,IN-2014-JW1595527-41989,41991,Second Class,OFF-AR-3457,4,0,17.47
28085,IN-2015-TP211307-42173,42180,Standard Class,OFF-BI-6376,3,0.1,1.66
28086,IN-2015-TP211307-42173,42180,Standard Class,OFF-SU-4318,5,0.1,8.4
28087,IN-2015-TP211307-42173,42180,Standard Class,OFF-FA-6189,6,0.1,6.54
28088,IN-2015-TP211307-42173,42180,Standard Class,FUR-CH-5773,2,0.1,86.35
28089,IN-2015-TP211307-42173,42180,Standard Class,OFF-PA-5851,4,0.1,9.16
28090,IN-2015-TP211307-42173,42180,Standard Class,OFF-LA-6034,2,0.1,1.94
28091,IN-2012-BF1108011-41252,41258,Standard Class,OFF-PA-4176,7,0,17.97
28092,IN-2012-BF1108011-41252,41258,Standard Class,OFF-SU-6167,4,0,4.07
28093,IN-2012-BF1108011-41252,41258,Standard Class,FUR-FU-3049,7,0,17.14
28094,IN-2012-BF1108011-41252,41258,Standard Class,OFF-AR-3451,7,0,11.54
28095,ID-2014-VW2177559-42001,42006,Standard Class,OFF-SU-2993,2,0.47,4.49
28096,ID-2014-VW2177559-42001,42006,Standard Class,FUR-CH-4702,2,0.27,20.4
28097,ID-2014-VW2177559-42001,42006,Standard Class,OFF-ST-6262,2,0.17,25.49
28098,ID-2014-VW2177559-42001,42006,Standard Class,OFF-SU-2984,1,0.47,1.76
28099,IN-2015-DB1366059-42339,42345,Standard Class,OFF-FA-6193,2,0.47,1.46
28100,IN-2014-SS2014027-41929,41931,Second Class,TEC-AC-4152,13,0,44.3
28101,IN-2014-SS2014027-41929,41931,Second Class,FUR-BO-4866,9,0,149.4
28102,IN-2012-BH117107-41083,41088,Standard Class,OFF-SU-4135,3,0.1,8.94
28103,IN-2012-BH117107-41083,41088,Standard Class,FUR-FU-6260,12,0.1,12.23
28104,IN-2012-BH117107-41083,41088,Standard Class,OFF-FA-6196,2,0.1,2.04
28105,IN-2015-PV189857-42361,42365,Standard Class,OFF-SU-3002,2,0.1,4.81
28106,IN-2015-PV189857-42361,42365,Standard Class,OFF-EN-3088,5,0.1,7.01
28107,IN-2015-PV189857-42361,42365,Standard Class,OFF-ST-4029,3,0.1,2.03
28108,IN-2014-CS12175130-41788,41791,Second Class,TEC-PH-5356,6,0.17,359.09
28109,IN-2014-CS12175130-41788,41791,Second Class,OFF-LA-6061,5,0.47,3.19
28110,IN-2012-EP1391559-41049,41053,Second Class,FUR-BO-5967,7,0.07,393.58
28111,IN-2015-BD113207-42118,42125,Standard Class,FUR-FU-5721,6,0.1,19.84
28112,IN-2014-NC1841527-41942,41947,Standard Class,OFF-FA-6203,2,0,1.47
28113,IN-2014-NC1841527-41942,41947,Standard Class,FUR-FU-3024,2,0,11.88
28114,IN-2014-MG1765027-41878,41883,Standard Class,FUR-CH-4628,4,0,9.36
28115,IN-2014-MG1765027-41878,41883,Standard Class,TEC-MA-4193,5,0,94.52
28116,IN-2014-MG1765027-41878,41883,Standard Class,OFF-AP-3862,6,0,24.66
28117,IN-2014-MG1765027-41878,41883,Standard Class,OFF-AP-4957,4,0,106.27
28118,IN-2015-LM170657-42285,42290,Standard Class,OFF-BI-6377,8,0.1,3.48
28119,IN-2015-LM170657-42285,42290,Standard Class,TEC-CO-3709,5,0.1,92.43
28120,IN-2015-FC142457-42327,42332,Second Class,OFF-BI-6377,3,0.1,2.09
28121,IN-2015-FC142457-42327,42332,Second Class,OFF-AR-5904,11,0.1,7.4
28122,IN-2013-NP18685144-41457,41461,Standard Class,TEC-CO-4586,12,0.37,73.63
28123,IN-2013-NP18685144-41457,41461,Standard Class,OFF-EN-5038,3,0.17,5.54
28124,IN-2014-JD1579059-41787,41791,Standard Class,TEC-MA-6139,13,0.17,200.7
28125,IN-2015-SV203657-42282,42288,Standard Class,TEC-MA-4212,5,0.1,47.92
28126,IN-2015-SV203657-42282,42288,Standard Class,TEC-PH-5829,6,0.1,30.88
28127,IN-2015-SV203657-42282,42288,Standard Class,OFF-AR-3468,3,0.1,6.07
28128,IN-2015-CM1193527-42244,42247,First Class,OFF-AP-3578,3,0,358.51
28129,IN-2012-RP1927027-41177,41177,Same Day,OFF-EN-3658,3,0,1.4
28130,IN-2012-RP1927027-41177,41177,Same Day,OFF-ST-6040,5,0,9.49
28131,ID-2012-CM12115144-41269,41274,Standard Class,OFF-BI-3255,4,0.17,20.67
28132,ID-2012-CM12115144-41269,41274,Standard Class,TEC-MA-5513,1,0.17,18.11
28133,ID-2012-CM12115144-41269,41274,Standard Class,OFF-ST-5686,4,0.17,7.91
28134,ID-2012-CM12115144-41269,41274,Standard Class,TEC-CO-6008,3,0.37,7.45
28135,ID-2012-CM12115144-41269,41274,Standard Class,OFF-BI-3255,2,0.17,3.3
28136,ID-2012-CM12115144-41269,41274,Standard Class,OFF-LA-4695,5,0.17,2.99
28137,ID-2012-CM12115144-41269,41274,Standard Class,FUR-FU-3028,2,0.27,3.55
28138,ID-2012-CM12115144-41269,41274,Standard Class,FUR-BO-5778,2,0.37,18.23
28139,IN-2014-LE1681058-41898,41900,Second Class,OFF-AR-3470,3,0,35.98
28140,IN-2015-KT16480102-42342,42348,Standard Class,OFF-BI-3251,3,0.15,1.66
28141,IN-2015-KT16480102-42342,42348,Standard Class,OFF-LA-3260,1,0.45,1.59
28142,IN-2015-KT16480102-42342,42348,Standard Class,FUR-TA-3352,3,0.55,14.04
28143,IN-2015-MG1814578-42336,42340,Standard Class,TEC-PH-5339,2,0,14.15
28144,ID-2015-JH15430118-42340,42342,Second Class,OFF-AR-5917,3,0.5,3.28
28145,ID-2014-SM20005102-41885,41890,Standard Class,OFF-BI-6384,5,0.15,14.77
28146,ID-2014-SM20005102-41885,41890,Standard Class,FUR-CH-4629,1,0.25,2.17
28147,ID-2014-SM20005102-41885,41890,Standard Class,FUR-FU-4103,1,0.25,2.99
28148,ID-2014-SM20005102-41885,41890,Standard Class,FUR-FU-3928,3,0.25,15.87
28149,ID-2014-SM20005102-41885,41890,Standard Class,OFF-ST-6067,3,0.45,8.29
28150,IN-2015-CD1192059-42326,42330,Standard Class,TEC-CO-4590,6,0.07,154.56
28151,IN-2013-JM1558027-41475,41477,Second Class,TEC-PH-5350,5,0,153.99
28152,IN-2013-JM1558027-41475,41477,Second Class,OFF-ST-6041,3,0,5.31
28153,IN-2015-CA1226558-42335,42339,Standard Class,OFF-AR-3534,4,0,7.21
28154,IN-2013-AH1003027-41618,41620,First Class,OFF-SU-4126,9,0,16.46
28155,IN-2015-CM1183027-42312,42316,Standard Class,TEC-PH-3802,2,0,33.69
28156,IN-2015-CM1183027-42312,42316,Standard Class,TEC-MA-5542,5,0,71.7
28157,IN-2012-AR10345144-41069,41072,First Class,FUR-BO-5940,3,0.37,113.45
28158,IN-2014-CR1262558-41939,41941,Second Class,FUR-BO-5787,4,0,160.28
28159,IN-2013-SC202307-41576,41581,Second Class,FUR-CH-4564,1,0.1,25.94
28160,IN-2012-TS2161058-41150,41154,Standard Class,OFF-BI-2918,3,0,4.13
28161,IN-2012-TS2161058-41150,41154,Standard Class,OFF-ST-4057,3,0,61.6
28162,IN-2015-HM1498027-42153,42156,First Class,OFF-EN-3668,5,0,5.12
28163,IN-2015-HM1498027-42153,42156,First Class,FUR-CH-5449,3,0,88.99
28164,IN-2015-Co1264027-42280,42286,Standard Class,FUR-CH-5454,4,0,50.87
28165,IN-2015-TB2162558-42048,42050,First Class,TEC-AC-5128,5,0,22.94
28166,ID-2012-BP1115559-41167,41167,Same Day,TEC-MA-6135,3,0.17,14.96
28167,IN-2013-SV2081558-41362,41366,Standard Class,FUR-BO-3886,2,0,17.53
28168,IN-2015-HM149807-42297,42300,Second Class,TEC-PH-5342,5,0.1,34.03
28169,IN-2015-BS1175558-42064,42071,Standard Class,TEC-CO-6003,6,0,36.89
28170,IN-2013-AR1034558-41531,41535,Standard Class,TEC-MA-5503,2,0,81.27
28171,IN-2015-NP1832527-42338,42343,Standard Class,OFF-SU-4983,4,0,2.78
28172,IN-2015-NP1832527-42338,42343,Standard Class,OFF-FA-3075,2,0,1.35
28173,IN-2015-FC142457-42326,42330,Second Class,TEC-PH-3152,11,0.1,238.9
28174,IN-2012-SC20680102-40919,40924,Standard Class,FUR-FU-5736,2,0.25,7.09
28175,IN-2012-SC20680102-40919,40924,Standard Class,TEC-CO-6009,3,0.35,40.16
28176,IN-2013-MS1777059-41527,41531,Standard Class,OFF-BI-6376,3,0.17,2.64
28177,IN-2013-MS1777059-41527,41531,Standard Class,OFF-PA-5870,4,0.47,3.86
28178,IN-2013-MS1777059-41527,41531,Standard Class,OFF-FA-3071,1,0.47,1.23
28179,ID-2015-EM139607-42367,42373,Standard Class,FUR-CH-4547,12,0.1,49.62
28180,IN-2015-HG1496527-42293,42298,Standard Class,OFF-ST-4284,3,0,13.21
28181,ID-2012-SV20935102-41265,41269,Standard Class,TEC-AC-5882,4,0.45,9.1
28182,ID-2012-SV20935102-41265,41269,Standard Class,OFF-SU-4978,3,0.45,2.08
28183,ID-2012-SV20935102-41265,41269,Standard Class,TEC-AC-5895,2,0.45,18.95
28184,IN-2012-GH14665113-41248,41251,First Class,OFF-ST-4056,5,0,87
28185,IN-2015-JD1589558-42288,42290,Second Class,OFF-SU-4306,2,0,9.03
28186,IN-2015-MG176957-42145,42149,Standard Class,OFF-BI-6376,3,0.1,2.22
28187,IN-2015-KH163607-42319,42323,Standard Class,FUR-FU-4076,3,0.1,6.71
28188,IN-2015-KH163607-42319,42323,Standard Class,OFF-FA-6189,3,0.1,3.95
28189,IN-2012-SC207707-41062,41065,First Class,TEC-AC-3386,5,0.1,107.7
28190,IN-2012-SC207707-41062,41065,First Class,OFF-SU-4303,2,0.1,13.19
28191,IN-2012-SC207707-41062,41065,First Class,TEC-CO-5997,1,0.1,28.51
28192,IN-2012-CC126707-41203,41209,Standard Class,OFF-ST-4079,7,0.1,128.26
28193,IN-2012-CC126707-41203,41209,Standard Class,OFF-PA-3998,3,0.1,5
28194,IN-2012-CC126707-41203,41209,Standard Class,OFF-FA-6189,7,0.1,10.96
28195,IN-2014-LC169307-42001,42003,Second Class,FUR-CH-4518,4,0.1,33.22
28196,IN-2014-LC169307-42001,42003,Second Class,OFF-EN-4905,2,0.1,10.22
28197,IN-2015-DK1309027-42308,42311,First Class,OFF-PA-3987,1,0,11.59
28198,IN-2015-DK1309027-42308,42311,First Class,TEC-CO-3611,6,0,406.53
28199,IN-2015-RW1969027-42133,42139,Standard Class,FUR-CH-5406,2,0,10.93
28200,IN-2012-DB1366027-40946,40952,Standard Class,OFF-AP-4724,4,0,20.16
28201,IN-2012-DB1366027-40946,40952,Standard Class,OFF-LA-3299,6,0,5.99
28202,IN-2014-BK1126027-41909,41910,First Class,OFF-AP-4498,2,0,140.72
28203,IN-2014-BK1126027-41909,41910,First Class,OFF-AR-3526,2,0,24.42
28204,IN-2015-RB1970527-42236,42241,Standard Class,OFF-FA-6203,3,0,2.31
28205,IN-2015-RB1970527-42236,42241,Standard Class,TEC-PH-5841,4,0,119.73
28206,IN-2013-EH1418527-41579,41584,Standard Class,OFF-AR-3527,3,0,14.69
28207,IN-2013-TS212057-41465,41470,Standard Class,OFF-EN-3675,1,0.1,2.45
28208,IN-2013-TS212057-41465,41470,Standard Class,OFF-FA-3075,5,0.1,4.75
28209,IN-2014-SH2063527-41858,41862,Standard Class,FUR-CH-5437,2,0,24.85
28210,IN-2014-SH2063527-41858,41862,Standard Class,OFF-AR-3457,4,0,22.72
28211,IN-2014-SH2063527-41858,41862,Standard Class,OFF-FA-2948,5,0,7.49
28212,IN-2014-RR1931558-42004,42008,Standard Class,OFF-PA-4478,2,0,5.17
28213,IN-2014-JH1591066-41831,41835,Standard Class,FUR-BO-3627,7,0,256.64
28214,IN-2014-JH1591066-41831,41835,Standard Class,FUR-FU-4103,9,0,19.06
28215,IN-2012-TB215207-41083,41088,Second Class,TEC-MA-6138,5,0.1,86.38
28216,IN-2012-TB215207-41083,41088,Second Class,FUR-CH-5802,2,0.1,14.39
28217,IN-2012-TB215207-41083,41088,Second Class,TEC-PH-5259,4,0.1,17.07
28218,IN-2012-TB215207-41083,41088,Second Class,TEC-AC-5889,2,0.1,8.22
28219,IN-2012-TB215207-41083,41088,Second Class,FUR-FU-3946,5,0.1,7.11
28220,IN-2012-TB215207-41083,41088,Second Class,OFF-SU-3001,4,0.1,22.78
28221,IN-2015-MC1763566-42264,42267,Second Class,TEC-CO-3602,7,0,129.83
28222,IN-2014-EM1382566-41850,41850,Same Day,OFF-LA-6064,1,0,4.27
28223,IN-2014-EM1382566-41850,41850,Same Day,OFF-ST-4057,2,0,65.33
28224,IN-2014-EM1382566-41850,41850,Same Day,OFF-ST-6031,2,0,63.29
28225,IN-2014-EM1382566-41850,41850,Same Day,OFF-ST-6263,4,0,187.48
28226,IN-2014-EM1382566-41850,41850,Same Day,TEC-CO-4578,3,0,348.48
28227,IN-2015-SR2042566-42244,42248,Standard Class,TEC-MA-4196,5,0,100.79
28228,IN-2015-KD164957-42007,42012,Standard Class,FUR-BO-5954,3,0.1,34.69
28229,ID-2014-AB101057-41789,41793,Standard Class,OFF-EN-3657,7,0.1,6.1
28230,ID-2014-AB101057-41789,41793,Standard Class,OFF-FA-2958,4,0.1,2.04
28231,ID-2015-DH13675102-42277,42281,Second Class,TEC-MA-5497,3,0.25,54.49
28232,ID-2015-DH13675102-42277,42281,Second Class,OFF-BI-2892,11,0.15,20.91
28233,ID-2015-DH13675102-42277,42281,Second Class,FUR-FU-5733,3,0.25,6.92
28234,ID-2015-DH13675102-42277,42281,Second Class,OFF-FA-2947,1,0.45,1.52
28235,ID-2013-SC203057-41488,41494,Standard Class,OFF-PA-4483,8,0.1,9.87
28236,ID-2013-SC203057-41488,41494,Standard Class,OFF-SU-6169,5,0.1,5.34
28237,ID-2013-SC203057-41488,41494,Standard Class,FUR-CH-5447,2,0.1,19.91
28238,ID-2013-SC203057-41488,41494,Standard Class,OFF-ST-4260,3,0.1,23.27
28239,ID-2013-SC203057-41488,41494,Standard Class,OFF-ST-4253,4,0.1,5.11
28240,ID-2013-SC203057-41488,41494,Standard Class,FUR-CH-5802,2,0.1,7.43
28241,ID-2013-SC203057-41488,41494,Standard Class,OFF-BI-2883,3,0.1,7.11
28242,ID-2013-SC203057-41488,41494,Standard Class,FUR-CH-4655,14,0.1,187.19
28243,IN-2013-JB1592527-41292,41298,Standard Class,FUR-CH-5751,5,0,22.55
28244,IN-2013-JB1592527-41292,41298,Standard Class,OFF-EN-3665,9,0,22.18
28245,IN-2013-JB1592527-41292,41298,Standard Class,OFF-PA-4477,6,0,7.25
28246,IN-2013-LD170057-41409,41411,First Class,OFF-AP-4958,2,0.1,53.18
28247,ID-2015-MV17485144-42350,42354,Standard Class,OFF-ST-4253,4,0.17,5.89
28248,IN-2015-RM19750102-42322,42327,Standard Class,OFF-BI-4806,2,0.15,3.83
28249,IN-2014-TC21295130-41962,41962,Same Day,OFF-AP-4505,4,0.17,300.5
28250,IN-2014-TC21295130-41962,41962,Same Day,TEC-PH-3818,3,0.17,48.71
28251,IN-2014-TC21295130-41962,41962,Same Day,OFF-LA-4540,9,0.47,6.82
28252,IN-2013-ES1402027-41445,41447,Second Class,OFF-EN-5035,3,0,32.42
28253,IN-2013-ES1402027-41445,41447,Second Class,TEC-AC-5889,2,0,16.01
28254,IN-2013-ES1402027-41445,41447,Second Class,FUR-CH-4547,3,0,135.18
28255,IN-2014-SG2008058-41997,42002,Standard Class,FUR-TA-4705,2,0,63.15
28256,IN-2014-SG2008058-41997,42002,Standard Class,FUR-BO-4859,2,0,28.18
28257,IN-2013-KC1654027-41434,41434,Same Day,OFF-ST-6248,2,0,63.94
28258,IN-2014-HD1478527-41923,41926,First Class,OFF-AP-4950,4,0,112.06
28259,IN-2014-HD1478527-41923,41926,First Class,TEC-MA-4199,3,0,225
28260,IN-2015-JK156257-42368,42373,Standard Class,OFF-ST-4293,3,0.1,14.51
28261,IN-2012-AH1021027-41248,41249,First Class,OFF-LA-5377,3,0,6.64
28262,IN-2012-AH1021027-41248,41249,First Class,TEC-CO-3681,4,0,104.6
28263,IN-2012-DB130607-41017,41019,First Class,OFF-BI-2917,2,0.1,2.02
28264,IN-2012-DB130607-41017,41019,First Class,FUR-FU-3943,9,0.1,72.11
28265,IN-2014-AH105851-41970,41974,Standard Class,FUR-CH-4523,6,0,58.04
28266,IN-2015-MR175457-42083,42085,Second Class,OFF-SU-6178,2,0.1,9.46
28267,IN-2014-EM14095144-41717,41721,Second Class,OFF-BI-4808,1,0.17,1.87
28268,IN-2014-EM14095144-41717,41721,Second Class,TEC-CO-5995,5,0.37,55.59
28269,IN-2014-EM14095144-41717,41721,Second Class,TEC-PH-5254,9,0.17,19.53
28270,IN-2014-EM14095144-41717,41721,Second Class,OFF-LA-3300,2,0.17,2.24
28271,IN-2015-MO1780027-42311,42314,First Class,FUR-CH-5380,3,0,111.78
28272,IN-2015-MO1780027-42311,42314,First Class,OFF-PA-4176,3,0,6.02
28273,IN-2015-MO1780027-42311,42314,First Class,FUR-FU-5719,3,0,23.53
